buyer_wangwang,merchant_no,platform,order_no,issue_type,solution,compensation,factory,batch_no,pattern_batch,designer,handler,batch_source,created_at,page
6924843744970243450,25181809194,天猫,,破洞,,,朗玛,FY25789,WD50210,刘小落,曦曦,客服添加波次,2026-03-15 17:23:21,50
6951176553904411982,25181809261,天猫,,污渍,平台退款,14.4,乙超,FY27932,WD51207,刘小落,天天,客服添加波次,2026-03-15 16:51:07,50
6950366682983044362,25181809217,天猫,,有味道,补偿,10,爱探索,FY26961,WD50521,刘小落,舟舟,同步波次,2026-03-15 16:41:05,50
6951271810074023202,25181805082,天猫,,污渍,补偿,8,浩迅,WD50372,WC46690,庞潇潇,糖糖,客服添加波次,2026-03-15 16:37:57,50
6924774907145191010,25070705048,天猫,,掉色,退货,,浩迅,WD50101,WD50100,庞潇潇,曦曦,客服添加波次,2026-03-15 16:37:52,50
6924830987041668118,26181802013,天猫,,起球勾线掉毛,,,乙超,WE52109,WE52108,刘小落,曦曦,客服添加波次,2026-03-15 16:03:53,50
260224-482019950953842,25181814049,小店,,拉链,补偿,6,易茂,WD50749,WD50744,刘小落,,同步波次,2026-03-15 15:33:19,51
6924801009984568640,25181805078,天猫,,面料瑕疵,退货,,爱探索,FY25677,WD50299,庞潇潇,曦曦,客服添加波次,2026-03-15 15:01:50,51
6924808785586192302,2537372121,天猫,,掉色,退货,,东遇,FY24148,WC50018,刘小落,丽丽,客服添加波次,2026-03-15 14:55:29,51
6924470196679638276,25181804041,天猫,,破洞,补偿,8,三米,FB28001,WC46386,陈丹,舟舟,客服添加波次,2026-03-15 14:45:56,51
6951083254699857547,25070702015,天猫,,少发,退货,,茉弥,FY24500,WC46238,陈丹,丽丽,同步波次,2026-03-15 14:17:00,51
6924837870091271649,26181804001,天猫,,发错,退货,,春秋,WE51963,WE51962,刘小落,卡卡,同步波次,2026-03-15 14:14:49,51
6924491443379928367,25262602119,天猫,,掉色,质量补偿,11,丰庆,FB28010,WD50017,陈丹,玲玲,客服添加波次,2026-03-15 13:50:42,51
260312-472425500981246,25070705051,小店,,污渍,补偿,6,乙超,FY27368,WD50141,陈丹,,客服添加波次,2026-03-15 13:37:44,51
6924673484365069507,24070701001,天猫,,掉色,质量补偿,20,乙超,FY22510,WA42845,陈丹,玲玲,客服添加波次,2026-03-15 13:18:50,51
6924816720812998398,24181813206,抖音,,起球勾线掉毛,退货,,三米,wb44991,WB44991,刘小落,贝贝,客服添加波次,2026-03-15 12:58:35,51
6924840149177761542,26181804001,抖音,,发错,退货,,春秋,we51963,WE51962,刘小落,贝贝,客服添加波次,2026-03-15 12:57:56,51
6951244530873799780,24181811092,天猫,,污渍,补偿,6,东遇,FY23123,WA42551,刘小落,天天,客服添加波次,2026-03-15 12:39:09,51
6924820374568599453,25181801109,天猫,,起球勾线掉毛,质量补偿,11,爱探索,WC47533,WC47533,刘小落,玲玲,客服添加波次,2026-03-15 12:15:56,51
6951258701345133690,25070711035,天猫,,发错,质量补偿,10,乙超,WD50129,WD50127,陈丹,玲玲,客服添加波次,2026-03-15 11:48:50,51
6949407475019356108,25181814178,天猫,,其他,质量补偿,,爱探索,FY26787,WD51525,庞潇潇,玲玲,客服添加波次,2026-03-15 11:46:07,51
6951239381181731959,25070702023,天猫,,做工开线等,补偿,10,茉弥,FY23591,WC46995,陈丹,糖糖,客服添加波次,2026-03-15 11:17:57,52
6951265573198959832,25181806109,天猫,,发错,退货,,元合,FY27903,WD51549,陈丹,糖糖,客服添加波次,2026-03-15 08:44:54,52
6950458267090294005,24262602160,天猫,,掉色,退货,,丰庆,FY25724,WA42946,庞潇潇,天天,,2026-03-15 08:35:40,52
6949079948026779225,25181814117,天猫,,尺码不符,补偿,10,爱探索,FB27514,WD50540,庞潇潇,丽丽,同步波次,2026-03-14 22:27:51,52
6951008003866432927,25070710003,天猫,,掉色,补偿,15,爱探索,WD50365,WD50363,庞潇潇,丽丽,同步波次,2026-03-14 22:17:36,52
6924648110039269348,25070702067,天猫,,破洞,退货,,爱探索,FY24676,WC47520,刘小落,丽丽,客服添加波次,2026-03-14 21:03:08,52
6924653447910489657,25070701017,天猫,,污渍,退货,,爱探索,fy23822,WC46071,陈丹,卡卡,客服添加波次,2026-03-14 20:21:45,52
6951231059501520348,25181809351,天猫,,污渍,退货,,爱探索,WD51738,WD50521,刘小落,丽丽,客服添加波次,2026-03-14 20:13:23,52
6924646885968608939,24181811063,天猫,,缩水变形,退货,,茉弥,fy24559,WA42326,刘小落,卡卡,客服添加波次,2026-03-14 20:04:34,52
6950858476507174082,25070711024,天猫,,做工开线等,补偿,10,爱探索,FY25367,WC46715,刘小落,曦曦,客服添加波次,2026-03-14 18:51:51,52
6924833466538294272,25181809377,天猫,,做工开线等,平台退款,11,乙超,WD51727,WD51726,刘小落,丽丽,客服添加波次,2026-03-14 18:33:37,52
260310-153144563231486,24262608010,小店,,做工开线等,平台补偿,10,米田小鱼,WA41953,WA41951,刘小落,,同步波次,2026-03-14 18:20:25,52
6924784928955333986,25070705004,天猫,,污渍,退货,,浩迅,HY25941,WC46020,庞潇潇,丽丽,客服添加波次,2026-03-14 18:09:28,52
6951245759697655055,25343405004,天猫,,污渍,退货,,朗玛,FY23242,WA43173,刘小落,曦曦,客服添加波次,2026-03-14 18:02:56,52
6951238771350377491,25181811089,天猫,,污渍,补偿,5,茉弥,FY23508,WC47337,刘小落,丽丽,客服添加波次,2026-03-14 17:58:27,52
6924799586499001573,25343405007,天猫,,做工开线等,退货,,朗玛,fy24247,WC47505,庞潇潇,卡卡,客服添加波次,2026-03-14 17:06:35,53
6924755592962604770,25181809210,天猫,,污渍,补偿,8,茉弥,fy24953,WD50221,刘小落,卡卡,客服添加波次,2026-03-14 16:39:02,53
6951257755198166303,25181801105,天猫,,污渍,退货,,爱探索,WC47535,WC47533,刘小落,天天,客服添加波次,2026-03-14 16:27:36,53
6951209603492549966,,天猫,,做工开线等,质量补偿,10,,FY11374,,,玲玲,,2026-03-14 16:26:13,53
6951238096943584393,25181815004,天猫,,做工开线等,补偿,10,乙超,WD51638,WD51634,刘小落,曦曦,客服添加波次,2026-03-14 16:06:47,53
6923451947558207209,25181814015,天猫,,做工开线等,补偿,25,朗玛,WD50328,WD50325,刘小落,丽丽,同步波次,2026-03-14 15:40:44,53
6951133104176174822,23070711002,小店,,发错,退货,,浩迅,HY11617,WZ41053,庞潇潇,小洛,同步波次,2026-03-14 15:16:45,53
6924817724616113392,24181805102,天猫,,做工开线等,退货,,浩迅,HB10686,WB43763,刘小落,天天,客服添加波次,2026-03-14 15:06:50,53
6950864378041472489,25181810094,天猫,,污渍,,,丰庆,FB28005,WC45846,刘小落,曦曦,客服添加波次,2026-03-14 15:02:32,53
6950862133884556777,25181804041,天猫,,污渍,,,三米,FB28001,WC46386,陈丹,曦曦,客服添加波次,2026-03-14 15:01:42,53
6924802367992266306,26070710003,天猫,,破洞,退货,,易茂,WE51981,WE51978,陈丹,丽丽,客服添加波次,2026-03-14 14:47:55,53
6924778871487953997,24181801181,天猫,,起球勾线掉毛,质量补偿,8,乙超,FY23502,WA43490,陈丹,玲玲,客服添加波次,2026-03-14 13:44:55,53
6951212272713602101,24343401007,天猫,,污渍,退货,,爱探索,FY23606,WA43321,庞潇潇,天天,客服添加波次,2026-03-14 13:35:29,53
6951235734619756478,25181809320,天猫,,污渍,补偿,20,乙超,FY27294,WD51662,刘小落,糖糖,客服添加波次,2026-03-14 13:04:06,53
6924782875274345549,26181802024,天猫,,做工开线等,质量补偿,12,浩迅,WE52115,WE52114,陈丹,玲玲,客服添加波次,2026-03-14 12:43:46,53
260311-276918505882117,25181804037,小店,,起球勾线掉毛,补偿,6,三米,FB28000,WC46386,陈丹,,同步波次,2026-03-14 11:41:37,54
6950882581442074054,25181805090,天猫,,起球勾线掉毛,平台退款,14,浩迅,HY11300,WC46639,陈丹,天天,客服添加波次,2026-03-14 11:30:53,54
6924521041518951525,25181804034,天猫,,破洞,退货,,三米,FB27999,WC46386,陈丹,天天,客服添加波次,2026-03-14 11:19:08,54
6924793328848764120,25262608219,天猫,,发错,退货,,茉弥,FY25385,WD51468,刘小落,糖糖,客服添加波次,2026-03-14 11:12:50,54
6951186585093871459,25181805055,天猫,,其他,质量补偿,6,丰庆,WD50089,WD50085,陈丹,玲玲,同步波次,2026-03-14 10:50:56,54
6924789993853910850,25181811006,天猫,,破洞,质量补偿,15,爱探索,FY22813,WA42862,陈丹,玲玲,客服添加波次,2026-03-14 10:49:03,54
6950678728946422922,24262623021,天猫,,做工开线等,补偿,15,爱探索,FY27905,WB45571,庞潇潇,糖糖,客服添加波次,2026-03-14 10:25:51,54
6924514139830255433,25181804038,天猫,,做工开线等,补偿,6,三米,FY28052,WC46386,陈丹,糖糖,客服添加波次,2026-03-14 10:25:15,54
6951157482362049980,25181810035,天猫,,缩水变形,退货,,爱探索,WC46506,WC46501,庞潇潇,糖糖,客服添加波次,2026-03-14 10:03:00,54
6951138424615867434,25262602042,天猫,,机洗损坏,平台退款,18,爱探索,FY25967,WC46986,陈丹,天天,客服添加波次,2026-03-14 09:59:07,54
6951208738827015837,25181809339,天猫,,拉链,,,春秋,WD51598,WD51543,刘小落,糖糖,客服添加波次,2026-03-14 09:39:24,54
6951002466405652228,2537372049,天猫,,其他,退货,,茉弥,FY23390,WC47652,庞潇潇,玲玲,客服添加波次,2026-03-14 09:05:53,54
6951110077671740880,25181817019,天猫,,起球勾线掉毛,补偿,8,乙超,FY25958,WB43693,庞潇潇,糖糖,客服添加波次,2026-03-14 08:44:08,54
6924799434114301086,25070705060,天猫,,少发,退货,,浩迅,HY116925,WD51081,庞潇潇,天天,客服添加波次,2026-03-14 08:34:02,54
6950880038011475150,25181804041,天猫,,做工开线等,质量补偿,6,三米,FB28001,WC46386,陈丹,玲玲,客服添加波次,2026-03-14 08:30:18,54
6950967954444915828,25181805139,天猫,,掉色,平台退款,18,元合,WD51152,WD51150,庞潇潇,曦曦,客服添加波次,2026-03-13 22:48:43,55
6951205004186818331,25070711008,天猫,,做工开线等,退货,,爱探索,fy25207,WC46715,刘小落,卡卡,客服添加波次,2026-03-13 22:25:32,55
6924773633431994116,25181809265,天猫,,破洞,退货,,乙超,FY27934,WD51207,刘小落,丽丽,客服添加波次,2026-03-13 22:22:54,55
6923115358263934656,25181806017,小店,,扣子,补偿,10,元合,FY27805,WD50312,陈丹,小洛,同步波次,2026-03-13 21:54:11,55
6950858707409442153,25181802054,天猫,,发错,退货,,浩迅,HB11723,WD50146,庞潇潇,卡卡,同步波次,2026-03-13 21:53:54,55
6951196649714029611,24181813291,天猫,,起球勾线掉毛,退货,,三米,FY21342,WB45485,陈丹,卡卡,同步波次,2026-03-13 21:43:31,55
6923621683167592219,25181809362,天猫,,做工开线等,补偿,30,春秋,fy27946,WD51604,刘小落,卡卡,客服添加波次,2026-03-13 21:41:50,55
5000663306703006537,25181814232,小店,,转绒跑绒起坨,补偿,20,朗玛,FB27884,WD50727,陈丹,,同步波次,2026-03-13 21:22:51,55
3208107036958004992,24262623013,小店,,做工开线等,补偿,50,朗玛,,,,,,2026-03-13 21:21:29,55
5024191500327216946,24262623025,小店,,破洞,补偿,10,朗玛,FY26757,WB45405,刘小落,,客服添加波次,2026-03-13 21:14:35,55
3225690807239677086,24181813268,小店,,其他,平台补偿,10,三米,,,,,,2026-03-13 21:11:14,55
4502007003006007904,23181804017,小店,,污渍,补偿,6,北进,FY15849,WZ40094,庞潇潇,,客服添加波次,2026-03-13 21:04:45,55
3226720191930000765,24181814062,小店,,转绒跑绒起坨,补偿,20,朗玛,FY26989,WB44942,刘小落,,客服添加波次,2026-03-13 20:45:33,55
3238195946352488177,23181804094,小店,,做工开线等,补偿,10,华羽,FY19561,WZ41149,庞潇潇,,客服添加波次,2026-03-13 20:44:16,55
6951185832544835431,25181813300,天猫,,做工开线等,退货,,三米,WD50351,WD50350,陈丹,卡卡,同步波次,2026-03-13 20:34:23,55
6950846987031025086,25181804034,天猫,,做工开线等,平台退款,11,三米,FB27999,WC46386,陈丹,舟舟,客服添加波次,2026-03-13 20:29:07,56
6951198531688666307,25181813020,天猫,,起球勾线掉毛,退货,,三米,FY26223,WC45898,陈丹,丽丽,客服添加波次,2026-03-13 20:24:07,56
6951224810086208592,25070705005,天猫,,做工开线等,补偿,10,浩迅,HY25942,WC46020,庞潇潇,舟舟,客服添加波次,2026-03-13 20:14:00,56
6924511383745690694,25181813195,天猫,,做工开线等,补偿,10,三米,FY26554,WC46261,刘小落,曦曦,客服添加波次,2026-03-13 19:56:26,56
6951221346159040444,25181811088,小店,,扣子,补偿,6,茉弥,FY24313,WC47337,刘小落,小洛,客服添加波次,2026-03-13 19:25:57,56
6924578533303024745,24262602238,天猫,,扣子,补偿,8,丰庆,FY21227,WZ40271,庞潇潇,卡卡,同步波次,2026-03-13 19:09:30,56
6924827259983134298,24262602214,小店,,做工开线等,补偿,6,丰庆,WA43472,WA43368,陈丹,小洛,客服添加波次,2026-03-13 17:53:38,56
6924738284110774179,25181814212,天猫,,做工开线等,补偿,10,茉弥,WD51821,WD50157,庞潇潇,曦曦,客服添加波次,2026-03-13 17:51:23,56
6951231426667747228,25181810130,天猫,,做工开线等,补偿,7,易茂,WC47437,WC47436,刘小落,丽丽,客服添加波次,2026-03-13 17:35:40,56
6951242045066188040,25181806100,天猫,,破洞,退货,,元合,FB27176,WD50312,陈丹,丽丽,同步波次,2026-03-13 17:27:18,56
6924769138640911874,25262602136,小店,,发错,退货,,春秋,FY26137,WD50999,庞潇潇,小洛,同步波次,2026-03-13 17:26:32,56
6924771464144650041,25070706013,天猫,,污渍,补偿,9,元合,FY25614,WB45601,庞潇潇,曦曦,客服添加波次,2026-03-13 17:18:37,56
6950932624232420791,2437372219,天猫,,起球勾线掉毛,补偿,25,三米,FY20238,WB45773,陈丹,曦曦,客服添加波次,2026-03-13 17:14:41,56
6951200962920257420,25181805142,天猫,,发错,退货,,爱探索,FY26825,WD51608,庞潇潇,丽丽,客服添加波次,2026-03-13 16:55:12,56
6924725444180934417,25262602042,天猫,,拉链,退货,,爱探索,FY25355,WC46986,陈丹,玲玲,客服添加波次,2026-03-13 16:38:00,56
6924758720164298727,25181813002,天猫,,污渍,质量补偿,15,三米,FY25900,WZ39866,陈丹,玲玲,客服添加波次,2026-03-13 16:36:14,57
260210-244632809040785,23181806053,小店,,破洞,补偿,10,华羽,FY27295,WZ41153,庞潇潇,,客服添加波次,2026-03-13 16:27:22,57
260308-256418824582852,24181805117,小店,,污渍,补偿,6,乙超,FY27838,WB43763,刘小落,,客服添加波次,2026-03-13 16:25:39,57
6950867293591508151,25070705042,天猫,,起球勾线掉毛,补偿,15,浩迅,HY11407,WD50234,刘小落,天天,客服添加波次,2026-03-13 16:11:58,57
260310-655150354872177,25181813156,小店,,做工开线等,补偿,6,三米,FY27955,WC46861,陈丹,,同步波次,2026-03-13 15:50:24,57
6950876516411249906,,天猫,,掉色,补偿,20,爱探索,50365,,,曦曦,,2026-03-13 15:41:44,57
6924552560132717627,25181809320,天猫,,拉链,补偿,10,乙超,fy27294,WD51662,刘小落,卡卡,客服添加波次,2026-03-13 14:47:21,57
260301-493438901842923,25181802093,天猫,,做工开线等,补偿,8,元合,,,,,,2026-03-13 14:32:59,57
6951165405778744407,25181804088,天猫,,转绒跑绒起坨,补偿,25,茉弥,FY27314,WD50024,庞潇潇,曦曦,客服添加波次,2026-03-13 14:24:58,57
6951186129708455259,2537372052,天猫,,做工开线等,退货,,爱探索,FY23614,WC47589,庞潇潇,舟舟,客服添加波次,2026-03-13 14:17:38,57
6950183347656988101,25181814248,天猫,,污渍,补偿,10,茉弥,WD51093,WD51091,陈丹,丽丽,客服添加波次,2026-03-13 14:08:54,57
6951190935697037075,24262606124,天猫,,发错,退货,,浩迅,HB11666,WB44043,刘小落,舟舟,同步波次,2026-03-13 14:02:08,57
6924676004679679558,25181809320,天猫,,起球勾线掉毛,退货,,乙超,FY27294,WD51662,刘小落,曦曦,客服添加波次,2026-03-13 14:01:44,57
6950853260356883772,25181804038,天猫,,发错,退货,,三米,FY27918,WC46386,陈丹,舟舟,同步波次,2026-03-13 13:50:25,57
6950453810799383655,25262602108,天猫,,掉色,质量补偿,10,丰庆,FY25460,WD50062,庞潇潇,玲玲,客服添加波次,2026-03-13 13:46:18,57
6951128426771125789,25181809258,天猫,,起球勾线掉毛,补偿,30,易茂,WD50632,WD50631,庞潇潇,天天,客服添加波次,2026-03-13 13:40:58,58
6951225222183655396,24262608248,天猫,,尺码不符,退货,,媱依,WB44228,WB44221,陈丹,玲玲,客服添加波次,2026-03-13 13:33:24,58
6924765654276734046,25181809189,天猫,,掉色,平台退款,8,爱探索,WD50446,WD50442,庞潇潇,天天,客服添加波次,2026-03-13 13:06:29,58
6951209633398265182,24262602213,天猫,,污渍,退货,,丰庆,FY17724,WA43368,陈丹,玲玲,客服添加波次,2026-03-13 12:29:29,58
6951171593280100234,25070702035,天猫,,尺码不符,退货,,丰庆,WC47011,WC47009,庞潇潇,糖糖,客服添加波次,2026-03-13 11:52:33,58
6950893358985909553,25181809211,天猫,,发错,退货,,茉弥,FY25340,WD50221,刘小落,,客服添加波次,2026-03-13 11:26:04,58
6924726255059434715,26070705002,天猫,,发错,退货,,朗玛,WE52021,WB44016,庞潇潇,天天,客服添加波次,2026-03-13 11:24:56,58
6951216616860423967,25181805104,天猫,,污渍,补偿,20,茉弥,FY25688,WD50433,刘小落,糖糖,客服添加波次,2026-03-13 11:14:41,58
6951172022007633893,23181802008,天猫,,污渍,补偿,6,浩迅,HY9549,WY39007,陈丹,糖糖,客服添加波次,2026-03-13 11:11:17,58
6950860021551273777,25181804034,天猫,,长短不一,,,三米,FB27999,WC46386,陈丹,天天,客服添加波次,2026-03-13 10:16:34,58
6924657693201956091,24181811063,抖音,,缩水变形,退货,,茉弥,fy24559,WA42326,刘小落,贝贝,客服添加波次,2026-03-13 09:39:30,58
6951209503741056221,25070705006,抖音,,起球勾线掉毛,补偿,8,浩迅,hy11374,WC46020,庞潇潇,贝贝,客服添加波次,2026-03-12 21:52:53,58
6949542993081210588,25181814230,天猫,,拉链,补偿,10,爱探索,fb27543,WD51350,庞潇潇,卡卡,客服添加波次,2026-03-12 21:22:11,58
6951181375834953650,25181801197,天猫,,做工开线等,,,乙超,FY24748,WC47726,刘小落,舟舟,客服添加波次,2026-03-12 20:57:03,58
6951010330112366319,24262613020,天猫,,掉色,,,浩迅,HB11660,WA41995,庞潇潇,舟舟,客服添加波次,2026-03-12 20:51:48,58
6951009471041443252,25070705045,天猫,,掉色,,,浩迅,HB11129,WD50100,庞潇潇,舟舟,客服添加波次,2026-03-12 20:40:58,59
6924460359263485395,25181810096,天猫,,起球勾线掉毛,补偿,15,丰庆,fb28004,WC45846,刘小落,卡卡,客服添加波次,2026-03-12 20:33:59,59
6951129195989309414,24181806118,天猫,,掉色,平台退款,25,茉弥,FY24577,WB45327,陈丹,舟舟,客服添加波次,2026-03-12 20:26:04,59
6924462473621306835,25181804035,天猫,,做工开线等,退货,,三米,fb27998,WC46386,陈丹,卡卡,客服添加波次,2026-03-12 20:24:32,59
6924645095709113843,24181817038,抖音,,污渍,现金补偿,8,浩迅,h10878,WA43223,陈丹,贝贝,客服添加波次,2026-03-12 19:48:23,59
6924780198764969794,25181811074,抖音,,做工开线等,退货,,三米,fy23040,WC47152,庞潇潇,贝贝,客服添加波次,2026-03-12 19:47:43,59
6924190526735940723,23181813154,天猫,,缩水变形,补偿,15,三米,FY27876,WZ41588,陈丹,舟舟,客服添加波次,2026-03-12 19:47:10,59
6924760158854741517,25181810094,抖音,,色差,现金补偿,8,丰庆,fb28005,WC45846,刘小落,贝贝,客服添加波次,2026-03-12 19:47:02,59
6924638921539747557,25181805136,天猫,,污渍,,,元合,WD51155,WD51150,庞潇潇,舟舟,客服添加波次,2026-03-12 19:43:23,59
6924636967001226571,25070702067,天猫,,有味道,平台退款,10,爱探索,FY24676,WC47520,刘小落,舟舟,客服添加波次,2026-03-12 19:06:21,59
6924679889274764638,25070705031,天猫,,做工开线等,,,浩迅,HY11372,WC46020,庞潇潇,舟舟,客服添加波次,2026-03-12 19:00:05,59
6924754867018562910,24181803001,天猫,,做工开线等,,,东遇,FB17838,WA41905,庞潇潇,舟舟,客服添加波次,2026-03-12 18:58:44,59
6924796911409135082,24262623025,小店,,发错,退货,,朗玛,FY27949,WB45405,刘小落,小洛,同步波次,2026-03-12 18:41:52,59
6924508693571599404,25262608230,天猫,,污渍,退货,,元合,WD50696,WD50693,庞潇潇,舟舟,客服添加波次,2026-03-12 18:41:35,59
6924772423347239944,25181814030,天猫,,污渍,退货,,朗玛,wd50378,WD50376,刘小落,卡卡,客服添加波次,2026-03-12 18:10:17,59
6924124656194977484,25070705061,天猫,,发错,退货,,浩迅,hy116923,WD51081,庞潇潇,卡卡,客服添加波次,2026-03-12 17:58:13,60
6924702572045827939,26181802026,天猫,,污渍,补偿,10,浩迅,we52117,WE52114,陈丹,卡卡,客服添加波次,2026-03-12 17:33:47,60
6924455733896314430,25262608221,小店,,破洞,补偿,30,茉弥,FY25692,WD51468,刘小落,小洛,客服添加波次,2026-03-12 17:20:04,60
6924532588344278482,24262602160,天猫,,尾巴掉了,补偿,7,丰庆,FY25935,WA42946,庞潇潇,糖糖,同步波次,2026-03-12 16:21:40,60
260309-327113776740528,24181805122,小店,,做工开线等,补偿,6,浩迅,WB44273,WB44269,庞潇潇,,同步波次,2026-03-12 15:48:01,60
6924653651046923327,25181804035,天猫,,做工开线等,补偿,6,三米,FY28053,WC46386,陈丹,天天,,2026-03-12 15:45:21,60
6924518698976443455,25181810094,天猫,,做工开线等,补偿,6,丰庆,FB28005,WC45846,刘小落,天天,,2026-03-12 15:43:26,60
260212-196052335000931,25181810068,小店,,扣子,补偿,6,易茂,,,,,,2026-03-12 15:42:40,60
260306-557255257643958,24181809176,小店,,污渍,补偿,6,浩迅,HY11099,WB44255,庞潇潇,,同步波次,2026-03-12 15:40:51,60
260309-215692153253855,24181814145,小店,,转绒跑绒起坨,补偿,6,春秋,FY27157,WB44942,刘小落,,同步波次,2026-03-12 15:35:07,60
6924375715253878252,24262602160,小店,,发错,退货,,丰庆,FY25724,WA42946,庞潇潇,小洛,,2026-03-12 15:26:52,60
6924768527538617562,25181809274,小店,,污渍,退货,,东遇,FY27262,WD51131,刘小落,小洛,同步波次,2026-03-12 15:24:50,60
6924467934591286390,25181804035,天猫,,起球勾线掉毛,补偿,10,三米,FB27998,WC46386,陈丹,舟舟,,2026-03-12 14:11:52,60
6924668819623476441,24262615011,天猫,,做工开线等,质量补偿,12,茉弥,FY24564,WA43497,刘小落,玲玲,,2026-03-12 13:53:58,60
6951122876104119949,25262602039,天猫,,发错,退货,,易茂,FY25969,WC46986,陈丹,玲玲,,2026-03-12 13:48:12,60
6924761299407372184,25262608133,天猫,,做工开线等,补偿,5,春秋,FY24047,WC47769,刘小落,天天,,2026-03-12 13:47:00,61
6924596493649477162,25181801113,天猫,,缩水变形,退货,,爱探索,FY23377,WC47587,庞潇潇,玲玲,,2026-03-12 13:22:06,61
6951171584644290502,25181809193,天猫,,污渍,补偿,10,爱探索,WD50445,WD50442,庞潇潇,糖糖,,2026-03-12 12:36:36,61
6924471256516165388,25181802054,天猫,,掉色,质量补偿,12,浩迅,HB11723,WD50146,庞潇潇,玲玲,,2026-03-12 12:11:33,61
6924763539289964226,25262608133,天猫,,做工开线等,退货,,春秋,FY23645,WC47769,刘小落,糖糖,,2026-03-12 11:07:17,61
6950978894637241503,25181802020,天猫,,起球勾线掉毛,退货,,浩迅,HB11168,WC46891,陈丹,天天,,2026-03-12 10:56:23,61
6950869696364942542,25181813348,天猫,,掉色,平台退款,17.97,三米,FY26679,WD51021,陈丹,糖糖,,2026-03-12 10:50:32,61
260309-303384564073849,24070706017,小店,,污渍,平台补偿,16,光合,,,,,,2026-03-12 10:43:22,61
6950893804137878845,25070705006,天猫,,起球勾线掉毛,退货,,浩迅,HY25943,WC46020,庞潇潇,玲玲,,2026-03-12 10:39:05,61
6924619185453956411,2537372049,天猫,,面料硬不舒服,,,茉弥,FY23336,WC47652,庞潇潇,天天,,2026-03-12 10:29:47,61
6951220544317756628,25070705006,天猫,,污渍,质量补偿,8,浩迅,HY25943,WC46020,庞潇潇,玲玲,,2026-03-12 09:31:14,61
6951002341607347804,2537372052,天猫,,做工开线等,补偿,12,爱探索,FY23372,WC47589,庞潇潇,天天,,2026-03-12 08:48:33,61
6924782004170227662,25181813039,天猫,,做工开线等,质量补偿,12,三米,FY25424,WC46200,陈丹,玲玲,,2026-03-12 08:39:45,61
6951168791021229428,2537372301,天猫,,做工开线等,退货,,易茂,FY24818,WD51332,刘小落,玲玲,,2026-03-12 08:16:37,61
6924748087847255533,24181817026,天猫,,扣子,补偿,10,浩迅,HB11676,WA42661,陈丹,卡卡,同步波次,2026-03-11 22:38:23,61
6924578569247292818,25070711024,天猫,,发错,退货,,爱探索,FY25211,WC46715,刘小落,舟舟,,2026-03-11 22:14:39,62
6948966465317181158,23181813162,抖音,,做工开线等,,,三米,fy27533,WZ41588,陈丹,贝贝,,2026-03-11 21:39:40,62
6951135710076999192,23181802043,天猫,,色差,补偿,5,浩迅,HB10122,WZ40008,刘小落,卡卡,同步波次,2026-03-11 20:55:56,62
6951175972059682636,25070702066,天猫,,污渍,补偿,6,爱探索,FY24557,WC47520,刘小落,卡卡,同步波次,2026-03-11 20:55:25,62
6924465731783261260,25181804034,天猫,,做工开线等,退货,,三米,FB27999,WC46386,陈丹,舟舟,,2026-03-11 20:53:59,62
6924718877655465373,25181802086,小店,,污渍,补偿,7,浩迅,HY11547,WD50269,庞潇潇,小洛,,2026-03-11 20:30:43,62
6951155686768907346,25181813406,小店,,破洞,退货,,三米,WD50883,WD50880,庞潇潇,小洛,,2026-03-11 20:26:17,62
6951003234110018586,25070711010,天猫,,发错,退货,,爱探索,FY25081,WC46715,刘小落,舟舟,,2026-03-11 19:47:42,62
6924731677672963660,25262602093,天猫,,做工开线等,补偿,10,丰庆,WC47361,WA41974,陈丹,舟舟,,2026-03-11 19:33:53,62
6951165575309825454,25262602087,天猫,,扣子,质量补偿,15,丰庆,FY23150,WY39851,陈丹,玲玲,,2026-03-11 19:20:24,62
6924719596213862022,25070710018,天猫,,尺码不符,退货,,浩迅,WD51530,WD50758,陈丹,玲玲,,2026-03-11 19:00:31,62
6924705133796031695,24262602232,天猫,,其他,质量补偿,10,丰庆,FB24158,WB44531,陈丹,玲玲,同步波次,2026-03-11 18:57:06,62
6924752670862441557,25181809191,抖音,,污渍,补偿,6,爱探索,wd50443,WD50442,庞潇潇,贝贝,,2026-03-11 18:40:19,62
6924713747990216371,25181809320,天猫,,起球勾线掉毛,补偿,34.5,乙超,fy27294,WD51662,刘小落,卡卡,,2026-03-11 18:03:49,62
6924725552002727086,24181817057,天猫,,做工开线等,,,乙超,FY25957,WB43693,庞潇潇,舟舟,,2026-03-11 17:40:54,62
6923778317592592238,25181814249,天猫,,转绒跑绒起坨,补偿,10,茉弥,FY27584,WD51091,陈丹,舟舟,,2026-03-11 17:30:43,63
6924455652595695234,25181810094,天猫,,做工开线等,补偿,10,丰庆,FB28005,WC45846,刘小落,舟舟,,2026-03-11 17:07:09,63
6924588470616161304,25070711025,抖音,,做工开线等,现金补偿,10,爱探索,fy25205,WC46715,刘小落,贝贝,,2026-03-11 16:54:49,63
6924698393045072930,2537372140,天猫,,起球勾线掉毛,,,元合,FY24632,WC47921,刘小落,天天,同步波次,2026-03-11 16:53:00,63
6924716096994966753,23262608081,天猫,,破洞,退货,,浩迅,hb10979,WZ41267,庞潇潇,卡卡,,2026-03-11 16:46:06,63
