buyer_wangwang,merchant_no,platform,order_no,issue_type,solution,compensation,factory,batch_no,pattern_batch,designer,handler,batch_source,created_at,page
6924042298960674097,25070706021,天猫,,做工开线等,,,易茂,WD50971,WD50971,陈丹,墩墩,,2026-02-18 21:20:58,123
6923309515978145567,23181813160,天猫,,其他,补偿,15,三米,FY27737,WZ41588,陈丹,墩墩,,2026-02-18 19:43:45,123
6923541842788252700,25181814009,天猫,,转绒跑绒起坨,补偿,50,易茂,FB27596,WD50317,刘小落,墩墩,,2026-02-18 19:24:23,123
260203-546077416982157,24181814062,小店,,做工开线等,平台补偿,30,春秋,FY27209,WB44942,刘小落,,,2026-02-18 19:00:17,123
260208-655910562140550,24181810051,小店,,做工开线等,补偿,6,爱探索,F23556,WA42158,庞潇潇,,,2026-02-18 18:55:41,123
6924210549134163823,25181806056,天猫,,做工开线等,补偿,20,朗玛,FY24709,WD51156,庞潇潇,糖糖,,2026-02-18 18:50:28,123
6924125072451534283,24070710008,天猫,,其他,补偿,25,乙超,FY26275,WB44607,陈丹,糖糖,同步波次,2026-02-18 18:49:46,123
6950565044894569951,25181814259,天猫,,转绒跑绒起坨,,,爱探索,,,,糖糖,,2026-02-18 18:49:18,123
6923967133628530613,25181814259,天猫,,尺码不符,退货,,爱探索,FB27651,WD50540,庞潇潇,糖糖,同步波次,2026-02-18 18:48:16,123
6923998549629107352,25181813306,天猫,,起球勾线掉毛,退货,,三米,FY27660,WD50676,刘小落,糖糖,,2026-02-18 18:47:44,123
6923907731274890681,25181814133,天猫,,松紧坏,,,朗玛,FY27766,WD50727,陈丹,糖糖,同步波次,2026-02-18 18:46:36,123
6923798133489499320,25999906004,天猫,,过敏,退货,,三米,FY26953,WD51732,刘小落,墩墩,同步波次,2026-02-18 18:38:11,123
6950564538191451422,25181814145,天猫,,转绒跑绒起坨,平台补偿,30,茉弥,FY27184,WD50157,庞潇潇,墩墩,,2026-02-18 17:47:58,123
6923993569294057299,23181813154,天猫,,其他,补偿,15,三米,FY27968,WZ41588,陈丹,墩墩,,2026-02-18 17:19:03,123
6950384887568471374,25181814082,天猫,,其他,补偿,5,华羽,FY27298,WD51220,庞潇潇,墩墩,同步波次,2026-02-18 17:09:02,123
6949597304186082307,25181814114,天猫,,转绒跑绒起坨,,,朗玛,FB27063,WD51342,庞潇潇,墩墩,,2026-02-18 17:07:58,124
6949717865188103760,24181809334,天猫,,其他,补偿,8,春秋,FY26389,WB45011,庞潇潇,墩墩,,2026-02-18 17:06:55,124
6950329118629696798,25181814222,天猫,,污渍,平台补偿,30,茉弥,FB27520,WD50727,陈丹,墩墩,同步波次,2026-02-18 17:06:01,124
6949728820690163120,25181813450,天猫,,做工开线等,补偿,10,三米,FY27709,WD51952,陈丹,墩墩,,2026-02-18 17:05:07,124
6950175010606618102,25181814260,天猫,,扣子,,,茉弥,WD51925,WD51766,陈丹,舟舟,,2026-02-18 16:05:53,124
6950519104969184960,25070705044,天猫,,起球勾线掉毛,,,浩迅,WD50103,WD50100,庞潇潇,舟舟,,2026-02-18 15:14:58,124
6924202137457622168,2537372413,天猫,,起球勾线掉毛,,,三米,FY27662,WD50681,刘小落,舟舟,,2026-02-18 12:29:18,124
6923467562285170247,25181809363,天猫,,起球勾线掉毛,,,春秋,FY27879,WD51604,刘小落,舟舟,,2026-02-18 12:14:59,124
6949645700142274045,25181806105,天猫,,扣子,,,元合,FY27809,WD51549,陈丹,舟舟,,2026-02-18 11:12:03,124
6922803828178321343,25181814132,天猫,,松紧坏,补偿,20,浩迅,HY11644,WD50727,陈丹,舟舟,,2026-02-18 10:54:24,124
6948909521288107858,25181814218,天猫,,转绒跑绒起坨,,,哈德维,FY27288,WD51770,陈丹,舟舟,同步波次,2026-02-18 10:53:26,124
6949888227780269702,25181814117,天猫,,做工开线等,补偿,10,易茂,FY27139,WD50540,庞潇潇,舟舟,,2026-02-18 10:50:19,124
6950221682466232265,24181813192,天猫,,做工开线等,,,三米,FY27558,WZ41588,陈丹,舟舟,,2026-02-18 09:47:32,124
6924103558788251180,24181814062,天猫,,破洞,补偿,50,朗玛,FY26989,WB44942,刘小落,舟舟,,2026-02-18 08:38:40,124
6948874597749233062,25181814091,天猫,,拉链,补偿,15,易茂,FB27904,WD50295,庞潇潇,糖糖,同步波次,2026-02-18 08:05:17,124
6924086179380100162,25181814125,天猫,,松紧坏,平台退款,14,元合,FY27499,WD50529,刘小落,天天,,2026-02-17 22:44:45,125
6948956404904170614,25181814117,天猫,,转绒跑绒起坨,补偿,15,易茂,FY27139,WD50540,庞潇潇,天天,,2026-02-17 22:43:33,125
6924124840851045876,25181814133,天猫,,转绒跑绒起坨,补偿,10,茉弥,FY27608,WD50727,陈丹,天天,,2026-02-17 22:41:15,125
6923766774059597247,25181814118,天猫,,破洞,,,爱探索,FY27872,WD50540,庞潇潇,天天,同步波次,2026-02-17 22:39:08,125
6949789271320893184,25181814119,天猫,,做工开线等,补偿,35,易茂,FY27138,WD50540,庞潇潇,天天,,2026-02-17 22:37:50,125
6949605195492366192,24262623017,天猫,,做工开线等,补偿,24,爱探索,FB27142,WB45571,庞潇潇,天天,,2026-02-17 22:36:43,125
6949331527355733857,25181814230,天猫,,做工开线等,补偿,10,爱探索,FY27413,WD51350,庞潇潇,天天,,2026-02-17 22:34:49,125
6949349273154491734,25181814230,天猫,,拉链,补偿,15,爱探索,FB27543,WD51350,庞潇潇,天天,,2026-02-17 22:31:30,125
6922625531842494206,25181814213,天猫,,污渍,补偿,15,哈德维,FY27287,WD51770,陈丹,拌拌,,2026-02-17 18:18:12,125
6923951548608970432,25262602106,天猫,,做工开线等,补偿,10,乙超,FY27728,WD50176,刘小落,拌拌,,2026-02-17 18:17:24,125
6949763409539896958,25181814016,天猫,,做工开线等,补偿,15,茉弥,FY27248,WD50290,庞潇潇,拌拌,,2026-02-17 18:15:23,125
6923725785375997065,25181814266,天猫,,拉链,补偿,20,朗玛,WD51671,WD51668,刘小落,拌拌,,2026-02-17 18:14:36,125
6923538677790244764,25181806060,天猫,,起球勾线掉毛,补偿,40,元合,FY27445,WD51156,庞潇潇,拌拌,,2026-02-17 17:53:34,125
6950485620713134018,23181813161,天猫,,发错,退货,,三米,FY27877,WZ41588,陈丹,拌拌,同步波次,2026-02-17 17:50:54,125
6950401300058085199,24070710008,天猫,,拉链,补偿,20,朗玛,FY26181,WB44607,陈丹,拌拌,,2026-02-17 17:49:07,125
6924112553232858747,24070710008,天猫,,污渍,补偿,8,朗玛,FY26181,WB44607,陈丹,拌拌,,2026-02-17 17:47:43,126
6950555863023228110,25181806017,天猫,,扣子,补偿,15,元合,FY27464,WD50312,陈丹,拌拌,,2026-02-17 17:47:00,126
6950582931832509582,24181814062,天猫,,做工开线等,补偿,18,朗玛,FY26989,WB44942,刘小落,拌拌,,2026-02-17 17:46:03,126
6924193063135247989,25181809381,天猫,,起球勾线掉毛,补偿,10,丰庆,FY27752,WD52152,陈丹,拌拌,,2026-02-17 17:45:17,126
6949583700799002057,24181806078,天猫,,破洞,,,华羽,FY27188,WZ41153,庞潇潇,舟舟,,2026-02-17 16:12:06,126
6949462330608326203,25181806134,天猫,,转绒跑绒起坨,,,易茂,FY27548,WD50610,庞潇潇,舟舟,,2026-02-17 15:57:52,126
6922768321756888127,25181814132,天猫,,其他,,,茉弥,FY27511,WD50727,陈丹,天天,,2026-02-17 14:51:32,126
6949723700896142451,25181814114,天猫,,转绒跑绒起坨,,,朗玛,FB27063,WD51342,庞潇潇,天天,,2026-02-17 14:50:11,126
6950508501409011116,25262602031,天猫,,污渍,退货,,春秋,WC46877,WC46874,刘小落,糖糖,,2026-02-17 13:45:18,126
6950521295311935314,23181813142,天猫,,起球勾线掉毛,补偿,20,三米,FY25902,WZ41573,陈丹,糖糖,同步波次,2026-02-17 13:20:21,126
6949676422728783666,4100775210,天猫,,破洞,补偿,10,,,,,舟舟,,2026-02-17 13:13:41,126
6923888693163031778,25181814014,天猫,,做工开线等,补偿,20,朗玛,,,,糖糖,,2026-02-17 13:11:43,126
6946991321304143531,25181814125,天猫,,松紧坏,平台退款,20,朗玛,FY27258,WD50529,刘小落,天天,同步波次,2026-02-17 13:10:31,126
6950231436152739685,25181814124,天猫,,破洞,补偿,20,朗玛,FY27416,WD50529,刘小落,舟舟,,2026-02-17 13:02:05,126
6950614386964043214,25181814140,天猫,,做工开线等,退货,,爱探索,FY27775,WD50536,庞潇潇,糖糖,,2026-02-17 12:47:53,126
6923829933793377422,25181814260,天猫,,做工开线等,补偿,20,茉弥,WD51925,WD51766,陈丹,糖糖,,2026-02-17 12:46:56,127
6950478144593728710,24181814065,天猫,,水印,,,朗玛,FY27926,WB44942,刘小落,舟舟,同步波次,2026-02-17 12:46:38,127
6949803228088309462,25181814259,天猫,,污渍,,,爱探索,FB27651,WD50540,庞潇潇,舟舟,同步波次,2026-02-17 12:39:08,127
6949991287203173912,25181814119,天猫,,破洞,补偿,10,易茂,FB27515,WD50540,庞潇潇,舟舟,,2026-02-17 11:28:59,127
6950594646501758279,25181815008,天猫,,拉链,质量补偿,30,易茂,WD51694,WD51691,庞潇潇,舟舟,同步波次,2026-02-17 11:03:08,127
6949613842985325590,25181806015,天猫,,污渍,,,元合,FB27178,WD50312,陈丹,舟舟,,2026-02-17 10:29:07,127
6950546849403966806,25181806097,天猫,,转绒跑绒起坨,,,元合,FY27806,WD50312,陈丹,舟舟,,2026-02-17 10:28:11,127
6924138168609308067,25181814132,天猫,,扣子,,,茉弥,FY27607,WD50727,陈丹,舟舟,,2026-02-17 10:25:51,127
6949136286512781074,25181814222,天猫,,水印,,,浩迅,HB11646,WD50727,陈丹,舟舟,,2026-02-17 09:40:02,127
6950556487151851240,25181809382,天猫,,做工开线等,补偿,20,丰庆,FY27751,WD52152,陈丹,舟舟,同步波次,2026-02-17 08:55:16,127
6950293291454633845,23181813154,天猫,,起球勾线掉毛,补偿,20,三米,FY27876,WZ41588,陈丹,舟舟,,2026-02-17 08:49:44,127
251228-352761945600043,25181814125,小店,,过敏,补偿,8,朗玛,FY27258,WD50529,刘小落,,同步波次,2026-02-16 22:33:27,127
260113-501020126760112,25181804126,小店,,污渍,补偿,5,华羽,FY27466,WD50805,庞潇潇,,同步波次,2026-02-16 22:32:13,127
260111-457860770174059,4100567710,小店,,做工开线等,平台补偿,5,,,,,,,2026-02-16 22:29:50,127
260116-163808570993145,25181813104,小店,,起球勾线掉毛,补偿,8,三米,WC46428,WC46422,庞潇潇,,,2026-02-16 22:18:56,127
260114-628967349891732,25181806110,小店,,起球勾线掉毛,补偿,6,朗玛,FY26329,WD51156,庞潇潇,,同步波次,2026-02-16 22:04:31,128
6949877880193161174,25181806105,天猫,,扣子,补偿,12,元合,FY27809,WD51549,陈丹,婷婷,同步波次,2026-02-16 21:50:30,128
6950281049468769568,24181814061,天猫,,做工开线等,,,朗玛,FY27890,WB44942,刘小落,婷婷,,2026-02-16 19:10:38,128
,24181810032,天猫,,起球勾线掉毛,补偿,8,源莲达,WB43868,WB43866,刘小落,天天,,2026-02-16 17:28:22,128
6949502117523166637,23181813153,天猫,,起球勾线掉毛,,,三米,FY27694,WZ41588,陈丹,婷婷,,2026-02-16 14:48:02,128
6924159694038925184,24181813308,天猫,,掉色,补偿,30,三米,,,,婷婷,,2026-02-16 14:46:46,128
6950475610654578317,25181814026,天猫,,做工开线等,,,茉弥,FY26850,WD50157,庞潇潇,天天,,2026-02-16 14:08:21,128
6923383508666711305,25181814076,天猫,,做工开线等,补偿,15,华羽,FY27256,WD51220,庞潇潇,天天,,2026-02-16 13:57:46,128
6923761536287800403,25181814026,天猫,,其他,补偿,10,华羽,,,,糖糖,,2026-02-16 12:36:33,128
6924018101900312219,25070711068,天猫,,起球勾线掉毛,退货,,浩迅,WD51499,WD50001,陈丹,丽丽,,2026-02-16 12:23:38,128
6949239339369239640,23181813154,天猫,,起球勾线掉毛,补偿,10,三米,FY27725,WZ41588,陈丹,丽丽,,2026-02-16 11:19:56,128
6924152002349596069,25181804034,天猫,,起球勾线掉毛,补偿,6,三米,,,,糖糖,,2026-02-16 10:54:16,128
6923976374312336595,24181806105,天猫,,做工开线等,补偿,50,朗玛,FY27431,WB45251,刘小落,丽丽,,2026-02-16 10:37:10,128
6950627427149944028,25181814117,小店,,转绒跑绒起坨,平台补偿,35,爱探索,FB27114,WD50540,庞潇潇,,,2026-02-16 09:48:21,128
6923921832403369429,24181814065,天猫,,污渍,,,朗玛,FY27926,WB44942,刘小落,丽丽,,2026-02-16 08:50:08,128
6923671679160843787,25181814133,天猫,,转绒跑绒起坨,补偿,10,朗玛,FY27766,WD50727,陈丹,丽丽,同步波次,2026-02-16 08:34:54,129
6924192596394802778,25181806056,抖音,,转绒跑绒起坨,,,元合,fy27912,WD51156,庞潇潇,贝贝,,2026-02-15 18:07:33,129
260207-063858327982950,24181806151,小店,,转绒跑绒起坨,平台补偿,10,爱探索,,,,,,2026-02-15 16:43:20,129
6950491169387779717,25181806105,天猫,,扣子,补偿,23,元合,FB27853,WD51549,陈丹,糖糖,,2026-02-15 16:20:53,129
6921841377486601980,24262623025,抖音,,做工开线等,补偿,10,朗玛,fy26757,WB45405,刘小落,贝贝,,2026-02-15 14:20:07,129
6950282186127316096,24181814065,天猫,,转绒跑绒起坨,质量补偿,10,朗玛,FY27926,WB44942,刘小落,玲玲,,2026-02-15 13:48:35,129
6923087913760685594,25181814170,天猫,,破洞,补偿,10,元合,FY26932,WD51098,陈丹,丽丽,,2026-02-15 13:44:33,129
6950542124057105418,25181814152,天猫,,转绒跑绒起坨,平台退款,26,爱探索,FB27850,WD51525,庞潇潇,舟舟,,2026-02-15 13:39:45,129
6950034394438374887,25181813161,天猫,,起球勾线掉毛,补偿,20,三米,FY26131,WC46861,陈丹,丽丽,,2026-02-15 13:11:53,129
6923376355443506900,25181806021,天猫,,内村太长,补偿,15,华羽,FY27547,WZ41153,庞潇潇,丽丽,,2026-02-15 13:08:28,129
6923899025839587084,25181814018,天猫,,污渍,平台退款,21,媱依,FY26895,WD50290,庞潇潇,舟舟,,2026-02-15 12:57:34,129
6950621762006882254,25181814132,天猫,,破洞,退货,,茉弥,FY27511,WD50727,陈丹,丽丽,,2026-02-15 10:12:42,129
6922875568197959217,25181814230,天猫,,做工开线等,补偿,10,爱探索,WD51353,WD51350,庞潇潇,舟舟,,2026-02-15 10:07:02,129
6950448727186937711,24181814121,天猫,,污渍,补偿,16,浩迅,HB11653,WB44919,刘小落,丽丽,,2026-02-15 10:06:03,129
6923949822627249576,24070706006,天猫,,破洞,平台退款,18,元合,fy27369,WB44147,陈丹,卡卡,,2026-02-15 09:02:08,129
6949237232480097987,25181814258,抖音,,破洞,补偿,30,朗玛,fy27569,WD50727,陈丹,贝贝,,2026-02-14 17:33:47,130
6950567057303278745,24181814065,天猫,,拉链,补偿,25,朗玛,FY27926,WB44942,刘小落,舟舟,,2026-02-14 16:56:35,130
6950488331047212166,2537372410,天猫,,转绒跑绒起坨,补偿,10,朗玛,fb27874,WD51894,陈丹,卡卡,,2026-02-14 16:02:54,130
260208-164007800403284,24181814099,小店,,污渍,平台补偿,15,朗玛,FY20947,WB44962,庞潇潇,,同步波次,2026-02-14 15:35:16,130
260106-054866798883756,24181814101,小店,,污渍,补偿,6,朗玛,F24351,WB44962,庞潇潇,,同步波次,2026-02-14 14:56:16,130
260113-323171130961997,24181809323,小店,,起球勾线掉毛,补偿,6,浩迅,HY11692,WB45366,庞潇潇,,同步波次,2026-02-14 14:55:26,130
260114-225428129332688,25181806115,小店,,做工开线等,补偿,7,易茂,FY27549,WD50610,庞潇潇,,同步波次,2026-02-14 14:52:39,130
260113-172847306243682,25181814123,小店,,转绒跑绒起坨,补偿,6,朗玛,FY27379,WD50529,刘小落,,同步波次,2026-02-14 14:51:06,130
260113-367400087131544,23262602076,小店,,做工开线等,补偿,5,丰庆,FY19335,WZ40804,庞潇潇,,同步波次,2026-02-14 14:49:19,130
260104-502996744520577,25181806015,小店,,污渍,补偿,15,元合,FB27178,WD50312,陈丹,,同步波次,2026-02-14 14:46:00,130
6950193854055322959,25181809361,天猫,,做工开线等,补偿,30,春秋,FY27982,WD51604,刘小落,舟舟,同步波次,2026-02-14 14:45:40,130
260113-165549186562045,25181814123,小店,,污渍,补偿,6,朗玛,FY27379,WD50529,刘小落,,同步波次,2026-02-14 14:42:12,130
260112-634902290033145,23181813039,天猫,,起球勾线掉毛,补偿,7,三米,FB24367,WZ40076,庞潇潇,,同步波次,2026-02-14 14:30:46,130
260107-274831797912266,25181814117,小店,,发错,补偿,5,爱探索,FB27514,WD50540,庞潇潇,,同步波次,2026-02-14 14:25:49,130
260112-561418083913354,25181806002,小店,,做工开线等,补偿,9,茉弥,WD50006,WD50005,陈丹,,,2026-02-14 14:19:36,130
260111-409741575763917,24181814101,小店,,污渍,补偿,6,朗玛,F24351,WB44962,庞潇潇,,同步波次,2026-02-14 14:08:24,131
6950571694500746827,25181813361,天猫,,污渍,补偿,10,三米,fy27963,WD50764,刘小落,卡卡,,2026-02-14 13:09:51,131
6923480634281131364,25181814174,天猫,,转绒跑绒起坨,补偿,20,朗玛,wd51705,WD50290,庞潇潇,卡卡,,2026-02-14 12:56:07,131
6950283237513434232,25181814133,天猫,,污渍,补偿,20,浩迅,HB10688,WD50727,陈丹,丽丽,,2026-02-14 12:36:53,131
6923832770094661300,25181806105,天猫,,扣子,补偿,20,元合,FY27809,WD51549,陈丹,丽丽,同步波次,2026-02-14 12:01:32,131
6923710496956973028,25181813163,天猫,,起球勾线掉毛,退货,,三米,FY27958,WC46861,陈丹,丽丽,,2026-02-14 11:38:15,131
6949739065589896652,25181806105,天猫,,破洞,补偿,15,元合,,,,卡卡,,2026-02-14 11:21:36,131
6923751315743341841,25181813361,天猫,,拉链,补偿,15,三米,FY27963,WD50764,刘小落,丽丽,,2026-02-14 11:13:59,131
251210-042037471563355,24262623022,小店,,拉链,平台补偿,15,爱探索,FY27908,WB45571,庞潇潇,,同步波次,2026-02-14 10:54:44,131
251213-469363638632645,24181814164,小店,,掉色,平台补偿,35,朗玛,,,,,,2026-02-14 10:53:36,131
6949424245197117093,25181814229,天猫,,污渍,补偿,20,爱探索,wd51352,WD51350,庞潇潇,卡卡,,2026-02-14 10:25:41,131
6950695512275620937,23000014007,天猫,,其他,退货,,浩迅,wz41546,WZ41541,陈丹,丽丽,,2026-02-14 09:32:38,131
6923529299314507118,24181809264,天猫,,做工开线等,,,浩迅,HB11703,WB45188,刘小落,丽丽,同步波次,2026-02-14 09:29:57,131
6950663721524794995,24181814065,天猫,,污渍,补偿,20,朗玛,FY27926,WB44942,刘小落,丽丽,,2026-02-14 08:30:31,131
6950414982458250438,25181814066,天猫,,转绒跑绒起坨,补偿,20,爱探索,FY25382,WD50162,庞潇潇,天天,,2026-02-13 23:25:56,131
6950485620713134018,23181813161,抖音,,起球勾线掉毛,退货,,三米,FY27877,WZ41588,陈丹,贝贝,同步波次,2026-02-13 22:58:14,132
6923469941195242883,25181809362,天猫,,做工开线等,补偿,20,春秋,FY27843,WD51604,刘小落,拌拌,,2026-02-13 22:57:12,132
6923999541308784090,25181813384,天猫,,起球勾线掉毛,补偿,10,三米,WD51184,WD51183,陈丹,拌拌,,2026-02-13 22:55:37,132
6950497976541910884,23262606082,天猫,,起球勾线掉毛,补偿,10,丰庆,FY27927,WZ41706,陈丹,拌拌,,2026-02-13 22:53:42,132
6950627145611088959,24181813010,天猫,,起球勾线掉毛,补偿,5,三米,FY21266,WZ40141,陈丹,拌拌,,2026-02-13 22:52:57,132
6950524631757035239,25181804036,天猫,,破洞,退货,,三米,FY27990,WC46386,陈丹,拌拌,同步波次,2026-02-13 22:52:07,132
6923877241916063444,23181813160,天猫,,缩水变形,退货,,三米,FY27799,WZ41588,陈丹,糖糖,,2026-02-13 22:21:41,132
6924003779458924398,25181813394,天猫,,起球勾线掉毛,退货,,三米,,,,糖糖,,2026-02-13 22:20:33,132
6950571575901164620,25181814259,抖音,,拉链,补偿,20,爱探索,fb27651,WD50540,庞潇潇,贝贝,,2026-02-13 22:15:43,132
6950572450159203702,25181814222,天猫,,污渍,,,茉弥,FB27520,WD50727,陈丹,婷婷,同步波次,2026-02-13 22:02:44,132
6949143277108336402,25181814230,抖音,,做工开线等,补偿,10,爱探索,fb27521,WD51350,庞潇潇,贝贝,,2026-02-13 21:52:56,132
6922779215193144414,25181814132,天猫,,起球勾线掉毛,,,朗玛,FY27767,WD50727,陈丹,婷婷,同步波次,2026-02-13 21:52:14,132
6948779416416556673,25181814088,天猫,,起球勾线掉毛,,,爱探索,FB27427,WD50295,庞潇潇,婷婷,同步波次,2026-02-13 21:05:38,132
6924256385537048200,25181814258,天猫,,做工开线等,平台退款,26,朗玛,FB27883,WD50727,陈丹,糖糖,,2026-02-13 19:51:08,132
6949367545440179508,25181814222,天猫,,污渍,,,茉弥,FB27520,WD50727,陈丹,天天,,2026-02-13 19:03:59,132
6924167535281077641,25181814222,天猫,,污渍,补偿,10,茉弥,FY27507,WD50727,陈丹,天天,,2026-02-13 17:34:25,133
6949048836284290623,25181813446,天猫,,起球勾线掉毛,补偿,10,三米,FY27719,WD50800,庞潇潇,糖糖,,2026-02-13 17:08:47,133
6950654257988507450,25181814230,天猫,,做工开线等,,,爱探索,FB27543,WD51350,庞潇潇,糖糖,,2026-02-13 16:16:18,133
6923675447521148553,25181814230,天猫,,转绒跑绒起坨,,,爱探索,FB27620,WD51350,庞潇潇,天天,,2026-02-13 15:22:38,133
6950669894806738214,24181806106,天猫,,污渍,补偿,20,朗玛,FY27436,WB45251,刘小落,丽丽,,2026-02-13 15:21:50,133
6950334226966386029,25181814221,天猫,,污渍,,,朗玛,FB27885,WD50727,陈丹,丽丽,,2026-02-13 15:16:04,133
6923639432125775548,25181809362,天猫,,起球勾线掉毛,补偿,25,春秋,FY27946,WD51604,刘小落,舟舟,,2026-02-13 15:00:32,133
260110-528597665371544,23262602076,小店,,做工开线等,补偿,6,丰庆,FY19335,WZ40804,庞潇潇,,同步波次,2026-02-13 14:41:45,133
260111-493805923963537,23181806053,小店,,做工开线等,补偿,7,华羽,,,,,,2026-02-13 14:40:14,133
6921592169974955569,24262623026,天猫,,掉色,,,朗玛,FY20854,WB45405,刘小落,糖糖,,2026-02-13 14:39:03,133
260107-110152947204061,25181804113,小店,,做工开线等,补偿,6,茉弥,FY26191,WD50195,陈丹,,同步波次,2026-02-13 14:38:06,133
260102-404330955042738,24181814061,小店,,污渍,补偿,6,朗玛,FY27890,WB44942,刘小落,,同步波次,2026-02-13 14:35:49,133
260107-514310837764061,24181814162,小店,,做工开线等,补偿,6,朗玛,FY20675,WB44962,庞潇潇,,同步波次,2026-02-13 14:33:45,133
260107-514310837764061,24181814162,小店,,做工开线等,补偿,6,朗玛,FY20675,WB44962,庞潇潇,,同步波次,2026-02-13 14:33:45,133
260107-264875610553064,25181814058,小店,,污渍,补偿,8,茉弥,WD50348,WD50347,陈丹,,同步波次,2026-02-13 14:32:25,133
6949872652834379608,25181806132,天猫,,转绒跑绒起坨,补偿,20,茉弥,WD50949,WD50943,陈丹,舟舟,,2026-02-13 14:26:27,134
6948726033995273374,25181814024,天猫,,做工开线等,质量补偿,15,华羽,FB26327,WD50157,庞潇潇,玲玲,,2026-02-13 13:50:33,134
6923616265833971157,25181813306,天猫,,起球勾线掉毛,补偿,15,三米,FY27781,WD50676,刘小落,卡卡,同步波次,2026-02-13 13:08:24,134
6924131410525191227,25262608165,天猫,,少发,退货,,茉弥,FY25462,WD50225,刘小落,丽丽,,2026-02-13 12:57:15,134
6923967730825133092,25181814227,天猫,,破洞,退货,,爱探索,WD51350,WD51350,庞潇潇,丽丽,,2026-02-13 12:36:08,134
6924127355009138317,25070710015,天猫,,污渍,退货,,媱依,FY26470,WB44607,陈丹,丽丽,,2026-02-13 11:40:29,134
6924118286716206474,25070706016,天猫,,做工开线等,补偿,20,易茂,FY26879,WD50971,陈丹,丽丽,,2026-02-13 11:17:28,134
6923787669737930335,25181814133,天猫,,线头,补偿,12,朗玛,FY27766,WD50727,陈丹,墩墩,同步波次,2026-02-13 10:37:37,134
6924190363306524283,25181814170,天猫,,转绒跑绒起坨,补偿,15,元合,FY26932,WD51098,陈丹,墩墩,,2026-02-13 10:35:48,134
6950605442236290966,23000012012,天猫,,扣子,补偿,10,爱探索,,,,墩墩,,2026-02-13 10:34:46,134
6924175661166723032,23181813153,天猫,,掉色,,,三米,FY27828,WZ41588,陈丹,丽丽,,2026-02-13 09:41:07,134
6923934300133686389,25181809366,天猫,,做工开线等,质量补偿,10,浩迅,HB11704,WD51720,刘小落,玲玲,同步波次,2026-02-13 09:06:46,134
6950475615090251079,25181814030,天猫,,转绒跑绒起坨,补偿,20,朗玛,wd50378,WD50376,刘小落,卡卡,,2026-02-13 08:39:36,134
6950615434811545074,24181815054,天猫,,破洞,补偿,5,丰庆,FY27474,WB45346,庞潇潇,天天,同步波次,2026-02-13 00:50:58,134
6950687353124492603,25262602105,天猫,,做工开线等,平台退款,50,浩迅,HB11621,WD50176,刘小落,天天,,2026-02-13 00:50:21,134
6924295935251676883,25181814114,天猫,,上错编码发错,退货,,朗玛,FY27839,WD51342,庞潇潇,糖糖,同步波次,2026-02-12 23:44:35,135
6923420332852804675,25181814088,天猫,,拉链,补偿,15,爱探索,FB27427,WD50295,庞潇潇,糖糖,同步波次,2026-02-12 23:44:02,135
260208-682381853070809,25181804041,小店,,扣子,补偿,6,三米,FY27996,WC46386,陈丹,,同步波次,2026-02-12 22:52:06,135
260205-430194040431834,24262611006,小店,,做工开线等,补偿,7,东遇,FY27693,WB45172,庞潇潇,,,2026-02-12 22:49:29,135
6923127447218584599,24181813333,天猫,,起球勾线掉毛,,,三米,FY27681,WZ41588,陈丹,婷婷,同步波次,2026-02-12 22:13:27,135
6950564157524087819,24181813206,天猫,,起球勾线掉毛,补偿,20,三米,WB44991,WB44991,刘小落,舟舟,,2026-02-12 22:07:30,135
6950481404902446377,25181814146,天猫,,拉链,,,茉弥,FB27234,WD50157,庞潇潇,婷婷,同步波次,2026-02-12 21:44:31,135
6924295514864909743,25070705042,天猫,,起球勾线掉毛,补偿,25,浩迅,HY11407,WD50234,刘小落,舟舟,同步波次,2026-02-12 21:21:58,135
6924153022817270911,24181810078,天猫,,污渍,,,爱探索,FY21586,WA42155,庞潇潇,婷婷,,2026-02-12 21:05:10,135
6950019543268267116,25181814222,天猫,,污渍,,,茉弥,FB27520,WD50727,陈丹,婷婷,同步波次,2026-02-12 20:34:49,135
6950342046370764676,25181809351,天猫,,破洞,,,爱探索,FY26962,WD50521,刘小落,婷婷,同步波次,2026-02-12 20:14:40,135
6923376936730459571,25181814164,天猫,,转绒跑绒起坨,补偿,20,易茂,FY27397,WD51652,庞潇潇,舟舟,,2026-02-12 19:41:40,135
6924283564456967575,25181805104,天猫,,做工开线等,补偿,25,茉弥,FY25391,WD50433,刘小落,舟舟,,2026-02-12 18:29:14,135
6950250450949772468,24262623019,抖音,,转绒跑绒起坨,,,爱探索,fy27910,WB45571,庞潇潇,贝贝,,2026-02-12 16:57:37,135
6924158825589276309,25181809214,抖音,,掉色,现金补偿,20,丰庆,wd50792,WD50791,刘小落,贝贝,,2026-02-12 16:27:15,135
6921969860916247663,24181814164,天猫,,转绒跑绒起坨,质量补偿,10,朗玛,FY20975,WB44919,刘小落,玲玲,,2026-02-12 16:01:19,136
6949880062349022668,25181804037,天猫,,缩水变形,补偿,10,三米,FY27995,WC46386,陈丹,卡卡,同步波次,2026-02-12 15:50:26,136
6949713764811347450,25181809363,天猫,,做工开线等,补偿,15,春秋,FY27984,WD51604,刘小落,婷婷,同步波次,2026-02-12 15:19:58,136
