buyer_wangwang,merchant_no,platform,order_no,issue_type,solution,compensation,factory,batch_no,pattern_batch,designer,handler,batch_source,created_at,page
6923544388016438678,25181814132,天猫,,松紧坏,退货,,茉弥,WD50727,WD50727,陈丹,墩墩,,2026-01-24 15:40:51,304
6950013390086804798,25181806131,天猫,,污渍,退货,,茉弥,WD50948,WD50943,陈丹,墩墩,,2026-01-24 15:39:57,304
6923740905678798790,25181814105,天猫,,拉链,退货,,朗玛,WD50668,WD50662,刘小落,墩墩,,2026-01-24 15:39:07,304
6923107169073921261,2537372410,天猫,,做工开线等,退货,,茉弥,FY27512,WD51894,陈丹,小小,,2026-01-24 15:39:01,304
6949923464145409074,24181805117,天猫,,其他,补偿,10,浩迅,HY11651,WB43763,刘小落,墩墩,,2026-01-24 15:38:16,304
6950153961837106765,25181814258,小店,,做工开线等,补偿,5,茉弥,FY27604,WD50727,陈丹,小洛,,2026-01-24 15:36:22,304
6923492232049033064,24181814121,天猫,,污渍,退货,,朗玛,FY27834,WB44919,刘小落,墩墩,,2026-01-24 15:36:18,304
6923786134404955626,24181804027,天猫,,破洞,补偿,8,华羽,FY27619,WB43632,庞潇潇,墩墩,,2026-01-24 15:35:29,304
6922891906049801614,25181814221,天猫,,污渍,,,茉弥,FY27508,WD50727,陈丹,婷婷,,2026-01-24 15:24:54,304
6950146747043420016,25181814224,天猫,,起球勾线掉毛,补偿,10,朗玛,FY27760,WB44919,刘小落,小小,,2026-01-24 15:17:26,304
69495575443443602436949557544344360243,25181814016,天猫,,异物,退货,,朗玛,fy27418,WD50290,庞潇潇,卡卡,,2026-01-24 15:09:06,304
6947302665040368703,25181814087,天猫,,拉链,,,爱探索,FY26381,WD50295,庞潇潇,曦曦,,2026-01-24 15:00:05,304
6923801337231474575,25181814058,天猫,,发错,退货,,茉弥,WD50348,WD50347,陈丹,舟舟,,2026-01-24 14:57:37,304
6949245880127002111,25181814222,天猫,,污渍,补偿,20,茉弥,FB27520,WD50727,陈丹,曦曦,,2026-01-24 14:53:50,304
6950110812697400571,24181814162,天猫,,做工开线等,补偿,10,朗玛,F24548,WB44962,庞潇潇,曦曦,,2026-01-24 14:53:21,305
6923783128407178820,25181806116,抖音,,做工开线等,补偿,15,易茂,WD50610,WD50610,庞潇潇,青青,,2026-01-24 14:48:55,305
6923778140542631281,25181814259,天猫,,做工开线等,退货,,,FB27615,,,曦曦,,2026-01-24 14:42:25,305
6949743370159592614,25181814117,天猫,,转绒跑绒起坨,退货,,春秋,FY26996,WD50540,庞潇潇,丽丽,,2026-01-24 14:31:59,305
6923736498599395139,25181814154,抖音,,做工开线等,平台补偿,23,爱探索,fb27849,WD51525,庞潇潇,贝贝,,2026-01-24 14:29:53,305
6923137456707763889,2537372410,抖音,,做工开线等,现金补偿,20,茉弥,fy27512,WD51894,陈丹,贝贝,,2026-01-24 14:28:52,305
6923798839031922659,25181814258,天猫,,转绒跑绒起坨,补偿,10,茉弥,FY27720,WD50727,陈丹,小小,,2026-01-24 14:21:12,305
6950152860136576340,25181814270,天猫,,污渍,,,朗玛,WD51883,WD50529,刘小落,舟舟,,2026-01-24 13:49:36,305
6923747626054549282,25181814115,小店,,污渍,退货,,朗玛,FY27546,WD51342,庞潇潇,小洛,,2026-01-24 13:47:54,305
6923847288805162514,24181814065,天猫,,做工开线等,补偿,30,春秋,FY27156,WB44942,刘小落,舟舟,,2026-01-24 13:46:05,305
6950123244797695174,25181814026,天猫,,拉链,退货,,浩迅,HB11679,WD50157,庞潇潇,卡卡,,2026-01-24 13:27:53,305
6923813199402335320,25181814132,天猫,,污渍,,,茉弥,WD50727,WD50727,陈丹,婷婷,,2026-01-24 13:12:00,305
6949746142094628530,25181814017,天猫,,破洞,退货,,朗玛,fy26011,WD50290,庞潇潇,卡卡,,2026-01-24 13:10:15,305
6949787809086051724,25181814221,天猫,,污渍,,,朗玛,FY27755,WD50727,陈丹,婷婷,,2026-01-24 13:01:29,305
6922390633645113130,25181814186,天猫,,有味道,补偿,10,朗玛,fy26807,WD50684,刘小落,卡卡,,2026-01-24 12:41:18,305
6923808108357713811,24181814075,天猫,,发错,,,朗玛,WB45234,WB45234,陈丹,小小,,2026-01-24 12:39:19,306
6923700232798699160,24181806106,天猫,,污渍,,,朗玛,FY27436,WB45251,刘小落,婷婷,,2026-01-24 12:35:03,306
6923751589881806078,25181814198,小店,,做工开线等,退货,,爱探索,FB27544,WD50295,庞潇潇,小洛,,2026-01-24 12:34:43,306
6950154871274280664,24070709007,天猫,,发错,退货,,易茂,FB27556,WB45015,庞潇潇,卡卡,,2026-01-24 12:34:14,306
6923798963647315035,25181814056,小店,,污渍,补偿,30,朗玛,FB27541,WD50011,陈丹,小洛,,2026-01-24 12:33:30,306
6950126025023231508,24070709005,天猫,,破洞,退货,,易茂,FB27557,WB45015,庞潇潇,舟舟,,2026-01-24 12:31:04,306
6948542339410236548,25181814118,天猫,,做工开线等,,,易茂,FY27010,WD50540,庞潇潇,天天,,2026-01-24 12:29:59,306
6950124596286592944,25181814090,天猫,,污渍,退货,,易茂,FY27203,WD50295,庞潇潇,小小,,2026-01-24 12:19:27,306
6921934512182361447,25181814087,天猫,,做工开线等,补偿,10,华依,fy26535,WD50295,庞潇潇,卡卡,,2026-01-24 12:14:03,306
6949460995222476272,25181813438,天猫,,起球勾线掉毛,补偿,30,三米,FY27773,WD51938,陈丹,婷婷,,2026-01-24 12:01:22,306
6923771592528264811,23181813153,天猫,,做工开线等,退货,,三米,FY27763,WZ41588,陈丹,天天,,2026-01-24 11:50:16,306
6923815648787726085,25181814264,天猫,,洗唛和吊牌不符,退货,,茉弥,WD51769,WD51766,陈丹,小小,,2026-01-24 11:48:52,306
6923704304497032198,24262623025,天猫,,做工开线等,,,朗玛,FY26757,WB45405,刘小落,婷婷,,2026-01-24 11:43:05,306
6923782974915574907,25181814131,天猫,,洗唛和吊牌不符,退货,,茉弥,FB27231,WD50347,陈丹,天天,,2026-01-24 11:38:45,306
6949263252813386762,25181814110,小店,,破洞,补偿,13,朗玛,FY27405,WD51342,庞潇潇,小洛,,2026-01-24 11:33:49,306
6949986928386053973,23181806106,天猫,,转绒跑绒起坨,补偿,20,华羽,FY26943,WZ41153,庞潇潇,婷婷,,2026-01-24 11:31:25,307
6923777304330272274,25181814121,天猫,,做工开线等,补偿,30,易茂,FY27137,WD50540,庞潇潇,舟舟,,2026-01-24 11:28:43,307
6923801275453505461,24070706033,小店,,发错,退货,,浩迅,HY11572,WB45672,庞潇潇,小洛,,2026-01-24 11:27:58,307
260112-111987986853802,24070706018,小店,,做工开线等,平台补偿,28,元合,,,,,,2026-01-24 11:22:05,307
6923776744073100312,25181814222,天猫,,污渍,退货,,茉弥,FB27520,WD50727,陈丹,天天,,2026-01-24 11:19:33,307
6950173320718456469,25181814264,天猫,,扣子,退货,,茉弥,WD51769,WD51766,陈丹,小小,,2026-01-24 11:13:58,307
6950101059522271040,25181814213,天猫,,污渍,,,哈德维,FY27384,WD51770,陈丹,婷婷,,2026-01-24 11:06:31,307
6950174949692282218,25181814291,天猫,,污渍,退货,,朗玛,fy27741,WD52135,刘小落,卡卡,,2026-01-24 11:00:31,307
6923643216775380414,25181814222,天猫,,污渍,退货,,茉弥,WD50730,WD50727,陈丹,舟舟,,2026-01-24 10:57:17,307
6923673157791088261,24181806013,天猫,,转绒跑绒起坨,补偿,20,茉弥,fb24363,WB43578,陈丹,卡卡,,2026-01-24 10:31:31,307
6949015630415992207,2537373033,天猫,,起球勾线掉毛,补偿,45,三米,FY27711,WD51956,陈丹,舟舟,,2026-01-24 10:31:07,307
6949039825111815567,25373730331,天猫,,起球勾线掉毛,补偿,45,,,,,舟舟,,2026-01-24 10:30:35,307
6949026681696818575,2537372415,天猫,,起球勾线掉毛,补偿,45,三米,FY27712,WD51940,陈丹,舟舟,,2026-01-24 10:29:52,307
6950090079335158801,23070711004,小店,,做工开线等,补偿,10,浩迅,HB11363,WZ41053,庞潇潇,小洛,,2026-01-24 10:26:55,307
6949949531445335639,24181809264,天猫,,起球勾线掉毛,退货,,爱探索,FB27241,WB45188,刘小落,天天,,2026-01-24 10:26:42,307
6923756264133132005,24181809268,天猫,,做工开线等,平台退款,11,爱探索,FY27823,WB45188,刘小落,舟舟,,2026-01-24 10:21:41,308
6923737065506111332,24181809264,天猫,,做工开线等,,,爱探索,FB27241,WB45188,刘小落,舟舟,,2026-01-24 10:19:21,308
6949724860971029571,25181809363,天猫,,色差,,,春秋,FY27844,WD51604,刘小落,舟舟,,2026-01-24 10:10:36,308
6922913396532346493,2537372413,天猫,,做工开线等,补偿,10,三米,FY27662,WD50681,刘小落,小小,,2026-01-24 10:08:46,308
6950167738423317818,25181814057,天猫,,污渍,平台退款,23,朗玛,WD50011,WD50011,陈丹,小小,,2026-01-24 10:00:23,308
6923399792920133513,23181813175,小店,,起球勾线掉毛,,,三米,WZ41737,WZ41677,庞潇潇,小洛,,2026-01-24 09:59:18,308
6950143217491121718,25181814132,天猫,,做工开线等,退货,,茉弥,FY27511,WD50727,陈丹,小小,,2026-01-24 09:43:33,308
6946667770632868903,24181814057,天猫,,转绒跑绒起坨,,,朗玛,FY27588,WB44919,刘小落,婷婷,,2026-01-24 09:38:10,308
6949842578465821906,24262623022,天猫,,污渍,补偿,10,茉弥,FY26604,WB45571,庞潇潇,舟舟,,2026-01-24 09:33:32,308
6923610505929064357,25181809286,天猫,,做工开线等,补偿,8,乙超,fy27796,WD51207,刘小落,卡卡,,2026-01-24 09:28:46,308
6949561890566903477,24181814062,天猫,,污渍,补偿,15,朗玛,fy24788,WB44942,刘小落,卡卡,,2026-01-24 09:03:54,308
6923285598905990631,2537372410,天猫,,破洞,,,茉弥,FY27512,WD51894,陈丹,小小,,2026-01-24 09:02:11,308
6923745655255039179,25181814112,小店,,做工开线等,补偿,30,朗玛,FB27068,WD51342,庞潇潇,小洛,,2026-01-24 08:54:07,308
6923755957853126083,24262606033,天猫,,做工开线等,,,浩迅,HB11664,WB44260,庞潇潇,舟舟,,2026-01-24 08:53:45,308
6950087849243645771,25181814121,小店,,做工开线等,补偿,30,朗玛,FY26992,WD50540,庞潇潇,小洛,,2026-01-24 08:53:12,308
6922790052141957046,25262625015,小店,,转绒跑绒起坨,补偿,15,爱探索,WD50546,WD50545,庞潇潇,小洛,,2026-01-24 08:50:14,309
6948457325363205673,25181814115,小店,,其他,补偿,25,朗玛,FY26088,WD51342,庞潇潇,小洛,,2026-01-24 08:49:13,309
6923431874872442537,24070709005,天猫,,转绒跑绒起坨,补偿,50,易茂,FY26848,WB45015,庞潇潇,舟舟,,2026-01-24 08:29:05,309
6949440425713997130,,天猫,,转绒跑绒起坨,质量补偿,30,,FY27599,,,玲玲,,2026-01-23 22:59:20,309
6923741170372935420,24070710008,天猫,,污渍,退货,,朗玛,FY26181,WB44607,陈丹,玲玲,,2026-01-23 22:52:07,309
6923444174946991221,23181813156,天猫,,做工开线等,补偿,30,三米,FY27577,WZ41588,陈丹,丽丽,,2026-01-23 22:47:03,309
6949620742329996631,24262623017,抖音,,其他,退货,,爱探索,fb27142,WB45571,庞潇潇,贝贝,,2026-01-23 22:39:36,309
6949855549714797772,25181814113,天猫,,转绒跑绒起坨,质量补偿,20,朗玛,FY27642,WD51342,庞潇潇,玲玲,,2026-01-23 22:38:59,309
6923645231172124168,24262625002,天猫,,做工开线等,补偿,15,爱探索,FB27687,WB45147,刘小落,曦曦,,2026-01-23 22:36:49,309
6950113848094823886,25181814125,天猫,,起球勾线掉毛,平台退款,27,朗玛,FY27404,WD50529,刘小落,丽丽,,2026-01-23 22:29:01,309
6923365239146118932,25181814214,天猫,,转绒跑绒起坨,质量补偿,22,哈德维,WD51873,WD51770,陈丹,玲玲,,2026-01-23 22:12:20,309
6923809997921746443,25181814152,抖音,,其他,补偿,10,爱探索,fb27850,WD51525,庞潇潇,贝贝,,2026-01-23 22:04:54,309
6949480388398486543,25181814258,天猫,,污渍,质量补偿,21,茉弥,FY27636,WD50727,陈丹,玲玲,,2026-01-23 22:00:28,309
6922350308539530554,25181809318,抖音,,起球勾线掉毛,现金补偿,20,乙超,FY27320,WD51662,刘小落,贝贝,,2026-01-23 21:58:01,309
6923757481264643547,25181814026,天猫,,做工开线等,补偿,15,浩迅,HB11679,WD50157,庞潇潇,丽丽,,2026-01-23 21:53:25,309
6923450713800998364,25181809363,天猫,,面料硬不舒服,质量补偿,15,春秋,FY27844,WD51604,刘小落,玲玲,,2026-01-23 21:51:03,310
6950119197641938248,25181814118,抖音,,起球勾线掉毛,退货,,爱探索,fb27516,WD50540,庞潇潇,贝贝,,2026-01-23 21:47:58,310
6923319791689694226,25181814221,天猫,,做工开线等,,,茉弥,FY27605,WD50727,陈丹,曦曦,,2026-01-23 21:45:16,310
6923764872256191841,24181814122,天猫,,污渍,质量补偿,30,浩迅,HB11661,WB44919,刘小落,玲玲,,2026-01-23 21:33:16,310
6950053937785410661,25181814033,天猫,,污渍,补偿,10,爱探索,FY27787,WD50046,刘小落,丽丽,,2026-01-23 21:29:46,310
6949891209883555811,25181809351,天猫,,做工开线等,退货,,爱探索,FY26962,WD50521,刘小落,曦曦,,2026-01-23 21:27:49,310
6923056404318485683,25181814132,天猫,,破洞,补偿,15,茉弥,FY27511,WD50727,陈丹,丽丽,,2026-01-23 21:19:09,310
6923121833640951138,25181814163,天猫,,做工开线等,质量补偿,20,易茂,FB27235,WD51652,庞潇潇,玲玲,,2026-01-23 21:18:00,310
6948742840716301452,25181814082,天猫,,做工开线等,,,华羽,FY27255,WD51220,庞潇潇,曦曦,,2026-01-23 21:08:56,310
6948764182163494797,25070706019,天猫,,做工开线等,补偿,20,易茂,WD50975,WD50971,陈丹,丽丽,,2026-01-23 21:08:53,310
6950135575215281945,24181814121,抖音,,污渍,,,朗玛,fy27591,WB44919,刘小落,贝贝,,2026-01-23 21:02:13,310
6949323537387099723,25181814124,天猫,,转绒跑绒起坨,质量补偿,15,朗玛,FY27416,WD50529,刘小落,玲玲,,2026-01-23 21:01:12,310
6950094974745646485,25181806060,天猫,,扣子,退货,,朗玛,,,,玲玲,,2026-01-23 20:57:32,310
260117-074889336473114,24181814146,小店,,做工开线等,补偿,7,朗玛,FY26987,WB44942,刘小落,,,2026-01-23 20:54:57,310
6950148435794203894,25181814222,天猫,,污渍,退货,,茉弥,FB27520,WD50727,陈丹,玲玲,,2026-01-23 20:54:11,310
6923475890428083855,25181814232,抖音,,转绒跑绒起坨,,,茉弥,FY27509,WD50727,陈丹,青青,,2026-01-23 20:48:11,311
6950137032582698959,25181814259,天猫,,做工开线等,平台退款,30,爱探索,FB27651,WD50540,庞潇潇,丽丽,,2026-01-23 20:47:06,311
6923699967981026855,24181814121,抖音,,破洞,补偿,40,朗玛,fy27834,WB44919,刘小落,贝贝,,2026-01-23 20:46:34,311
6950054631445895054,24262606040,天猫,,掉色,退货,,春秋,WB44700,WB44698,刘小落,丽丽,,2026-01-23 20:42:30,311
6949845481333134904,24262623018,天猫,,做工开线等,补偿,10,爱探索,FB27141,WB45571,庞潇潇,丽丽,,2026-01-23 20:41:35,311
6950115101898445946,25181814117,抖音,,破洞,,,爱探索,FB27514,WD50540,庞潇潇,贝贝,,2026-01-23 20:34:51,311
6923807866806500920,25181813306,天猫,,起球勾线掉毛,质量补偿,20,三米,FY27660,WD50676,刘小落,玲玲,,2026-01-23 20:34:01,311
6947847356106282687,24262625009,抖音,,有味道,,,爱探索,fy27004,WB45147,刘小落,贝贝,,2026-01-23 20:31:59,311
6950143403918431977,24181814057,抖音,,做工开线等,退货,,朗玛,FY27588,WB44919,刘小落,青青,,2026-01-23 20:20:47,311
6950103176549177048,24181814121,抖音,,洗唛和吊牌不符,退货,,朗玛,FY27591,WB44919,刘小落,青青,,2026-01-23 20:18:44,311
6950160838875747969,25181814254,抖音,,做工开线等,,,茉弥,WD51778,WD51778,陈丹,青青,,2026-01-23 20:16:06,311
6923673830516359128,24181814057,天猫,,扣子,退货,,朗玛,FY27588,WB44919,刘小落,玲玲,,2026-01-23 20:09:09,311
6923724387663773244,25181814222,抖音,,转绒跑绒起坨,,,茉弥,FY27507,WD50727,陈丹,贝贝,,2026-01-23 20:05:47,311
6950147821837424567,25181806063,抖音,,污渍,退货,,茉弥,fy26839,WD51234,陈丹,贝贝,,2026-01-23 20:03:33,311
6950072352352834933,24070706018,抖音,,洗唛和吊牌不符,退货,,元合,wb45605,WB45601,庞潇潇,贝贝,,2026-01-23 19:53:11,311
4977297469164237714,24181814071,小店,,扣子,补偿,10,茉弥,,,,,,2026-01-23 19:45:17,312
6923814512444800444,25181814182,抖音,,做工开线等,,,茉弥,wd51796,WD50347,陈丹,贝贝,,2026-01-23 19:42:38,312
6923163451327413822,25181814289,天猫,,发错,退货,,朗玛,FY27742,WD52135,刘小落,曦曦,,2026-01-23 19:36:06,312
6950103286800258197,25181814230,天猫,,污渍,补偿,30,爱探索,FB27543,WD51350,庞潇潇,曦曦,,2026-01-23 19:33:22,312
6949818139808109594,24262623017,天猫,,破洞,补偿,15,爱探索,FY27816,WB45571,庞潇潇,丽丽,,2026-01-23 19:28:02,312
6923810734935735926,25181814230,抖音,,污渍,退货,,爱探索,FB27634,WD51350,庞潇潇,贝贝,,2026-01-23 19:22:39,312
6923762532504534637,25181809261,天猫,,洗唛和吊牌不符,退货,,浩迅,HY11511,WD51207,刘小落,曦曦,,2026-01-23 19:17:29,312
6950123240220268420,25181814213,抖音,,污渍,退货,,哈德维,FB27522,WD51770,陈丹,青青,,2026-01-23 19:16:21,312
6950051084863936047,25181814224,天猫,,做工开线等,补偿,20,朗玛,FY27760,WB44919,刘小落,曦曦,,2026-01-23 19:13:35,312
6950133756707149751,25181806133,天猫,,做工开线等,退货,,茉弥,WD50943,WD50943,陈丹,丽丽,,2026-01-23 19:06:20,312
6949629649020130627,24262623017,抖音,,洗唛和吊牌不符,补偿,70,爱探索,FB27142,WB45571,庞潇潇,青青,,2026-01-23 19:03:40,312
6949919656307135783,25181814151,天猫,,破洞,退货,,爱探索,FB27851,WD51525,庞潇潇,丽丽,,2026-01-23 18:57:52,312
6923677363227164127,2537372415,天猫,,缩水变形,退货,,三米,FY27712,WD51940,陈丹,丽丽,,2026-01-23 18:54:40,312
6923658468249337311,25181813438,天猫,,缩水变形,退货,,三米,FY27706,WD51938,陈丹,丽丽,,2026-01-23 18:53:00,312
6949334951731795758,25181814232,天猫,,转绒跑绒起坨,平台退款,50,朗玛,FY27754,WD50727,陈丹,丽丽,,2026-01-23 18:38:39,312
6923708126218387304,24070709004,天猫,,破洞,退货,,易茂,FB25118,WB45015,庞潇潇,丽丽,,2026-01-23 18:34:19,313
6923749423741435558,25181814088,天猫,,转绒跑绒起坨,补偿,20,爱探索,FB27427,WD50295,庞潇潇,曦曦,,2026-01-23 18:26:00,313
251224-137321530972378,24181814162,小店,,转绒跑绒起坨,补偿,6,朗玛,FY20675,WB44962,庞潇潇,,,2026-01-23 18:15:47,313
6950148589548869458,24181814143,天猫,,污渍,,,易茂,FB27233,WB45524,刘小落,丽丽,,2026-01-23 18:13:02,313
251223-379678891623035,25181806017,小店,,扣子,补偿,7,元合,FY27464,WD50312,陈丹,,,2026-01-23 18:08:35,313
6922556714194992195,25181814151,天猫,,过敏,补偿,50,茉弥,FY26832,WD51525,庞潇潇,,,2026-01-23 18:06:14,313
6923732641560559344,24181809264,抖音,,污渍,补偿,8,爱探索,FB27241,WB45188,刘小落,青青,,2026-01-23 18:04:49,313
6950158459265030018,25181814016,天猫,,破洞,质量补偿,30,媱依,FY26881,WD50290,庞潇潇,玲玲,,2026-01-23 18:03:27,313
6949746060180068004,25181814133,天猫,,做工开线等,补偿,10,浩迅,HY11643,WD50727,陈丹,丽丽,,2026-01-23 17:57:54,313
6923781941889825877,25181814119,天猫,,色差,补偿,9,,HB27515,,,曦曦,,2026-01-23 17:53:52,313
6948683770859624259,25181814227,抖音,,做工开线等,补偿,10,爱探索,WD51350,WD51350,庞潇潇,青青,,2026-01-23 17:53:28,313
6923772732455943969,25181813306,天猫,,扣子,退货,,三米,FY27660,WD50676,刘小落,丽丽,,2026-01-23 17:49:06,313
6949759600047298372,2437372069,抖音,,做工开线等,补偿,10,乙超,FY27303,WB43760,刘小落,青青,,2026-01-23 17:44:06,313
6950130296153118356,25181814026,天猫,,破洞,退货,,浩迅,HB11679,WD50157,庞潇潇,曦曦,,2026-01-23 17:37:28,313
6950045691570427820,25181804088,天猫,,长短不一,补偿,20,茉弥,FY27055,WD50024,庞潇潇,曦曦,,2026-01-23 17:33:44,313
6923775312618683442,25181814117,天猫,,拉链,退货,,春秋,FY26996,WD50540,庞潇潇,曦曦,,2026-01-23 17:29:18,314
6949515379579951040,25181814133,抖音,,转绒跑绒起坨,补偿,25,茉弥,fy27510,WD50727,陈丹,贝贝,,2026-01-23 17:25:01,314
6949672595048175210,24181809327,天猫,,污渍,质量补偿,10,浩迅,HY11682,WB45366,庞潇潇,玲玲,,2026-01-23 17:19:25,314
6949978006207862124,24181806080,天猫,,有味道,退货,,华羽,FY27191,WZ41153,庞潇潇,玲玲,,2026-01-23 17:18:15,314
6949989904273839963,2537372411,天猫,,做工开线等,退货,,茉弥,FY27574,WD51894,陈丹,玲玲,,2026-01-23 17:17:23,314
6950123955833083621,24181814122,抖音,,污渍,平台补偿,25,浩迅,hb11661,WB44919,刘小落,贝贝,,2026-01-23 17:16:18,314
6950131985231058054,2537372411,抖音,,做工开线等,退货,,茉弥,FY27513,WD51894,陈丹,青青,,2026-01-23 17:09:30,314
6923676097081933414,25181814081,抖音,,做工开线等,平台补偿,18,华羽,fb27274,WD51220,庞潇潇,,,2026-01-23 17:08:08,314
6923747074054782234,25181814088,天猫,,说拉链会自动下滑,质量补偿,25,爱探索,FB27427,WD50295,庞潇潇,玲玲,,2026-01-23 17:04:39,314
6950132576114382240,2437372250,天猫,,转绒跑绒起坨,补偿,15,朗玛,FY27648,WB45918,刘小落,曦曦,,2026-01-23 17:03:17,314
6922845969855970501,25181814075,天猫,,转绒跑绒起坨,补偿,30,华羽,FY27254,WD51220,庞潇潇,婷婷,,2026-01-23 16:44:15,314
6923761261209026326,24262606067,天猫,,破洞,,,华羽,WB44737,WB44737,刘小落,小小,,2026-01-23 16:42:58,314
6923650380734430535,25181814133,天猫,,其他,补偿,20,茉弥,FB27635,WD50727,陈丹,小小,,2026-01-23 16:37:52,314
6949843032527804253,24181814061,天猫,,发错,退货,,春秋,FY27158,WB44942,刘小落,天天,,2026-01-23 16:37:39,314
6949222962146645788,25181814082,天猫,,做工开线等,补偿,25,华羽,FY27255,WD51220,庞潇潇,墩墩,,2026-01-23 16:10:32,314
6950105757832124031,25181814252,抖音,,破洞,退货,,茉弥,WD51091,WD51091,陈丹,青青,,2026-01-23 16:01:54,315
6950093009732441717,25181814088,小店,,污渍,补偿,,爱探索,FB27427,WD50295,庞潇潇,小洛,,2026-01-23 15:47:58,315
6923752463173975596,24262623022,抖音,,拉链,现金补偿,20,爱探索,fb27143,WB45571,庞潇潇,贝贝,,2026-01-23 15:47:14,315
6923642482000494129,25181814261,天猫,,做工开线等,补偿,10,茉弥,WD51768,WD51766,陈丹,曦曦,,2026-01-23 15:44:31,315
6950063172072183416,23181813154,天猫,,污渍,退货,,三米,FY27795,WZ41588,陈丹,天天,,2026-01-23 15:44:09,315
6950143386971346561,25181814179,天猫,,扣子,退货,,茉弥,WD51793,WD50347,陈丹,天天,,2026-01-23 15:39:00,315
6949489117919778092,25181814232,天猫,,做工开线等,补偿,10,茉弥,FY27606,WD50727,陈丹,小小,,2026-01-23 15:37:50,315
6950113473066177776,25181814266,天猫,,污渍,退货,,朗玛,WD51671,WD51668,刘小落,墩墩,,2026-01-23 15:37:05,315
6949909082843845706,25181809220,天猫,,有味道,补偿,15,爱探索,WD50522,WD50521,刘小落,墩墩,,2026-01-23 15:34:33,315
6950060598125663277,25181814096,天猫,,做工开线等,,,浩迅,HY11518,WD50317,刘小落,丽丽,,2026-01-23 15:25:41,315
6923788294082887260,25181814117,天猫,,掉色,,,春秋,FY26996,WD50540,庞潇潇,婷婷,,2026-01-23 15:22:45,315
6923633042440092702,25181806128,抖音,,起球勾线掉毛,退货,,茉弥,wd50945,WD50943,陈丹,贝贝,,2026-01-23 15:13:06,315
6950060114369910374,25000015003,天猫,,做工开线等,退货,,乙超,FY26283,WW38153,陈丹,玲玲,,2026-01-23 15:12:54,315
6922787902287609445,25181814221,天猫,,做工开线等,补偿,10,茉弥,FY27508,WD50727,陈丹,舟舟,,2026-01-23 15:11:35,315
6923723966003641637,25181814059,抖音,,其他,退货,,茉弥,wd50349,WD50347,陈丹,贝贝,,2026-01-23 14:58:57,315
6948370277119825520,25181814151,抖音,,破洞,现金补偿,15,朗玛,fy26856,WD51525,庞潇潇,贝贝,,2026-01-23 14:57:24,316
6923417060522426166,25181809368,天猫,,过敏,退货,,爱探索,FY27391,WD51720,刘小落,丽丽,,2026-01-23 14:48:01,316
6950130492703773781,25181814198,抖音,,污渍,退货,,爱探索,fb27544,WD50295,庞潇潇,贝贝,,2026-01-23 14:42:12,316
6949988739072792362,25181814132,抖音,,转绒跑绒起坨,退货,,浩迅,hb11645,WD50727,陈丹,贝贝,,2026-01-23 14:40:49,316
6950125445475276012,24181811220,小店,,破洞,退货,,易茂,FY22354,WA43102,刘小落,小洛,,2026-01-23 14:38:55,316
6950026787891254550,24181814121,抖音,,做工开线等,现金补偿,10,朗玛,fy27834,WB44919,刘小落,贝贝,,2026-01-23 14:35:01,316
6950027048275351136,25181814258,抖音,,其他,退货,,茉弥,FY27720,WD50727,陈丹,青青,,2026-01-23 14:30:47,316
6923731784518172460,25181814117,天猫,,污渍,补偿,30,易茂,FY27139,WD50540,庞潇潇,曦曦,,2026-01-23 14:28:27,316
6950154304360814140,25181814222,天猫,,污渍,退货,,茉弥,FB27520,WD50727,陈丹,丽丽,,2026-01-23 14:22:53,316
6950087511586968622,2537372406,抖音,,污渍,现金补偿,10,朗玛,fy27686,WB45918,刘小落,贝贝,,2026-01-23 14:19:01,316
6923808899335748987,25181804146,抖音,,做工开线等,退货,,华羽,FY27702,WD51752,庞潇潇,青青,,2026-01-23 14:17:03,316
6950139303766463710,25181814117,天猫,,起球勾线掉毛,平台退款,19,爱探索,FB27514,WD50540,庞潇潇,丽丽,,2026-01-23 14:14:23,316
6923747629727382619,24262602285,天猫,,破洞,平台退款,36,丰庆,WB45557,WB45557,庞潇潇,小小,,2026-01-23 14:04:06,316
6950089321029571640,25181814162,天猫,,做工开线等,补偿,6,易茂,WD51654,WD51652,庞潇潇,丽丽,,2026-01-23 14:03:26,316
6922684686074085177,25181806044,天猫,,转绒跑绒起坨,补偿,15,朗玛,WD50331,WD50329,刘小落,曦曦,,2026-01-23 14:02:51,316
6949343237934683650,2537372410,天猫,,转绒跑绒起坨,退货,,茉弥,FY27512,WD51894,陈丹,糖糖,,2026-01-23 13:48:55,317
6950096171668673760,25181814068,天猫,,污渍,退货,,爱探索,FY26003,WD50162,庞潇潇,墩墩,,2026-01-23 13:43:09,317
6950148800749639310,25181814270,天猫,,污渍,平台补偿,27,朗玛,WD51883,WD50529,刘小落,墩墩,,2026-01-23 13:42:13,317
6950121480563463969,25181814146,天猫,,做工开线等,补偿,18,茉弥,FB27234,WD50157,庞潇潇,舟舟,,2026-01-23 13:42:06,317
6946815164479968746,25181814018,天猫,,污渍,,,媱依,FY26895,WD50290,庞潇潇,婷婷,,2026-01-23 13:35:15,317
6923735580011232651,25181814198,小店,,发错,退货,,,WD51613,WD50295,庞潇潇,小洛,,2026-01-23 13:34:02,317
6949904315493979710,25181809353,天猫,,扣子,补偿,20,爱探索,WD51740,WD50521,刘小落,婷婷,,2026-01-23 13:21:03,317
